Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SRR14514319_1	SRR14514319_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31304418.0	3 Gbp	0.0	36-100	42.0	73.52212932629456	97.2715481885017	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514319_2	SRR14514319_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31304418.0	3 Gbp	0.0	36-100	42.0	58.15470778340308	97.0869552661864	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514320_1	SRR14514320_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33001029.0	3.1 Gbp	0.0	36-100	45.0	66.8973726505303	96.80154330945257	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	pass	pass
SRR14514320_2	SRR14514320_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33001029.0	3.1 Gbp	0.0	36-100	45.0	49.0458919869549	96.81779540874317	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
SRR14514321_1	SRR14514321_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22909347.0	2.2 Gbp	0.0	36-100	43.0	75.0820609245022	97.98336975733093	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514321_2	SRR14514321_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22909347.0	2.2 Gbp	0.0	36-100	43.0	54.94242995876938	97.81722944787558	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514322_1	SRR14514322_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22711114.0	2.1 Gbp	0.0	36-100	46.0	68.81408933918254	96.69796743567929	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514322_2	SRR14514322_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22711114.0	2.1 Gbp	0.0	36-100	45.0	48.367086001530396	96.58625393716926	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
SRR14514323_1	SRR14514323_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33846716.0	3.2 Gbp	0.0	36-100	45.0	72.33863039625743	95.96691543132279	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514323_2	SRR14514323_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33846716.0	3.2 Gbp	0.0	36-100	45.0	54.56433070357073	95.85634653595345	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514324_1	SRR14514324_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27145255.0	2.6 Gbp	0.0	36-100	43.0	70.88826949457511	96.31941081415518	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514324_2	SRR14514324_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27145255.0	2.6 Gbp	0.0	36-100	43.0	52.74567616332506	96.23525680639213	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514325_1	SRR14514325_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42971527.0	4.1 Gbp	0.0	36-100	45.0	63.148480668133445	96.03719067279131	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	pass	pass
SRR14514325_2	SRR14514325_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42971527.0	4.1 Gbp	0.0	36-100	45.0	47.02949931509254	96.07460754187302	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
SRR14514326_1	SRR14514326_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33672456.0	3.2 Gbp	0.0	36-100	42.0	75.89651664744655	97.45130453210778	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514326_2	SRR14514326_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33672456.0	3.2 Gbp	0.0	36-100	42.0	60.29935115102592	97.2611279676184	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514327_1	SRR14514327_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27602308.0	2.6 Gbp	0.0	36-100	43.0	66.58322817505295	95.37922350551266	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514327_2	SRR14514327_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27602308.0	2.6 Gbp	0.0	36-100	43.0	52.99695821371113	95.21799995855419	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514328_1	SRR14514328_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25615495.0	2.4 Gbp	0.0	36-100	43.0	76.49646084018433	97.36810902931995	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514328_2	SRR14514328_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25615495.0	2.4 Gbp	0.0	36-100	42.0	60.63007135206257	97.18572520265566	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514329_1	SRR14514329_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28654009.0	2.7 Gbp	0.0	36-100	43.0	76.21316836241745	95.9659982657226	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514329_2	SRR14514329_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28654009.0	2.7 Gbp	0.0	36-100	43.0	57.568763556313286	95.92019511126698	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514330_1	SRR14514330_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19641111.0	1.9 Gbp	0.0	36-100	44.0	62.33063380352796	97.95374029503728	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514330_2	SRR14514330_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19641111.0	1.9 Gbp	0.0	36-100	44.0	48.12273867409637	97.78159076642864	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
SRR14514331_1	SRR14514331_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30672453.0	3 Gbp	0.0	36-100	42.0	78.53248213259565	98.09109385545395	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514331_2	SRR14514331_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30672453.0	3 Gbp	0.0	36-100	42.0	58.69089896473607	97.99784203760944	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514332_1	SRR14514332_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33022046.0	3.2 Gbp	0.0	36-100	42.0	73.4165146490487	97.05913479740171	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514332_2	SRR14514332_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33022046.0	3.2 Gbp	0.0	36-100	42.0	55.22555456768315	97.01432976018506	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514333_1	SRR14514333_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38482178.0	3.7 Gbp	0.0	36-100	45.0	65.49749674806843	97.12994976531733	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514333_2	SRR14514333_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38482178.0	3.7 Gbp	0.0	36-100	45.0	49.03127582300945	96.89612630553292	100	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass
SRR14514334_1	SRR14514334_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29081196.0	2.8 Gbp	0.0	36-100	41.0	79.7821784995302	97.45024764456042	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514334_2	SRR14514334_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29081196.0	2.8 Gbp	0.0	36-100	41.0	63.379346070124335	97.24990093254762	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514335_1	SRR14514335_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31358775.0	3 Gbp	0.0	36-100	43.0	59.61208684028362	98.31106846488743	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514335_2	SRR14514335_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31358775.0	3 Gbp	0.0	36-100	43.0	44.644659284849396	98.2229265014338	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR14514336_1	SRR14514336_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37442669.0	3.6 Gbp	0.0	36-100	43.0	67.93892351522068	97.65991575012988	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	pass	pass
SRR14514336_2	SRR14514336_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37442669.0	3.6 Gbp	0.0	36-100	43.0	51.39770406156661	97.58601572980815	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514337_1	SRR14514337_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33842866.0	3.3 Gbp	0.0	36-100	44.0	67.6258339594752	97.53108108515396	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514337_2	SRR14514337_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33842866.0	3.2 Gbp	0.0	36-100	44.0	50.243558410230435	97.38003849910348	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514338_1	SRR14514338_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28813183.0	2.8 Gbp	0.0	36-100	40.0	86.48744991625131	97.61917307088217	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514338_2	SRR14514338_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28813183.0	2.8 Gbp	0.0	36-100	40.0	65.85873591229446	97.38124399515318	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514339_1	SRR14514339_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23111600.0	2.2 Gbp	0.0	36-100	42.0	83.76941485882375	96.70540975094758	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514339_2	SRR14514339_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23111600.0	2.2 Gbp	0.0	36-100	42.0	65.688336950197	96.49560004499905	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514340_1	SRR14514340_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28228427.0	2.7 Gbp	0.0	36-100	45.0	64.56103910011277	98.2589010007536	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514340_2	SRR14514340_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28228427.0	2.7 Gbp	0.0	36-100	45.0	45.651364098830705	98.09850346956988	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
